full_ticker,ticker,name,name_short,name_eng,listed_data,market,security_category,related_department,preferred,face_value,shares_available,corp_code,corp_code2,industry_code
KR7027050004,027050,코리아나화장품,코리아나,"COREANA COSMETICS CO.,LTD",1999/12/10,KOSDAQ,주권,중견기업부,보통주,500,40000000,00152589,00152589,20423
KR7290510007,290510,코리아센터,코리아센터,"Koreacenter Co.,Ltd.",2019/11/29,KOSDAQ,주권,우량기업부,보통주,100,76200637,00540340,00540340,58221
KR7007810005,007810,코리아써키트보통주,코리아써키트,KoreaCircuit,1985/09/09,KOSPI,주권,,보통주,500,23620751,00152686,00152686,2622
KR7190650002,190650,코리아에셋투자증권,코리아에셋투자증권,"KOREA ASSET INVESTMENT SECURITIES CO.,LTD.",2019/11/20,KOSDAQ,주권,중견기업부,보통주,5000,6388000,00304915,00304915,66121
KR7101670008,101670,코리아에스이,코리아에스이,KOREA SE CORPORATION,2008/07/15,KOSDAQ,주권,벤처기업부,보통주,200,18900000,00527491,00527491,2511
KR7123410003,123410,코리아에프티,코리아에프티,KOREA FUEL-TECH CORPORATION,2010/08/27,KOSDAQ,주권,우량기업부,보통주,100,27841064,00803425,00803425,303
KR7003690005,003690,코리안리재보험보통주,코리안리,Korean Reinsurance Company,1969/12/22,KOSPI,주권,,보통주,500,120369116,00113191,00113191,65200
KR7036690006,036690,코맥스,코맥스,"COMMAX Co.,Ltd.",2000/01/18,KOSDAQ,주권,우량기업부,보통주,500,15287331,00268118,00268118,2642
KR7049430002,049430,코메론,코메론,KOMELON CORPORATION,2001/01/16,KOSDAQ,주권,우량기업부,보통주,500,9048000,00152783,00152783,27219
KR7183300003,183300,코미코,코미코,KoMiCo Ltd.,2017/03/23,KOSDAQ,주권,우량기업부,보통주,500,10020447,00997812,00997812,29271
KR7041960006,041960,코미팜,코미팜,"KOMIPHARM INTERNATIONAL CO., LTD.",2001/10/30,KOSDAQ,주권,벤처기업부,보통주,100,64185876,00187415,00187415,21230
KR7089890008,089890,코세스,코세스,"KOSES Co.,Ltd",2006/11/08,KOSDAQ,주권,우량기업부,보통주,500,16584962,00365934,00365934,29271
KR7009730003,009730,코센,코센,"KOSSEN Co.,Ltd.",1990/07/27,KOSDAQ,주권,관리종목(소속부없음),보통주,500,29170165,00116426,00116426,2413
KR7082660002,082660,코스나인,코스나인,"Cosnine Co., Ltd",2005/10/05,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,38612702,00442455,00442455,204
KR7192820009,192820,코스맥스보통주,코스맥스,"COSMAX, INC.",2014/04/07,KOSPI,주권,,보통주,500,11349509,01009789,01009789,20423
KR7044820009,044820,코스맥스비티아이 주식회사 보통주,코스맥스비티아이,COSMAX BTI,2006/11/13,KOSPI,주권,,보통주,500,9603921,00219574,00219574,64992
KR7222040008,222040,코스맥스엔비티,코스맥스엔비티,"COSMAX NBT, INC.",2015/12/16,KOSDAQ,주권,중견기업부,보통주,500,20628000,00656289,00656289,10797
KR7241710003,241710,코스메카코리아,코스메카코리아,"COSMECCA KOREA CO.,LTD.",2016/10/28,KOSDAQ,주권,우량기업부,보통주,500,10680000,00763473,00763473,20423
KR7005070008,005070,코스모신소재보통주,코스모신소재,CosmoAM&T,1987/09/28,KOSPI,주권,,보통주,1000,30086889,00129989,00129989,204
KR7005420005,005420,코스모화학보통주,코스모화학,COSMOCHEMICALCO,1987/07/23,KOSPI,주권,,보통주,1000,27679220,00160302,00160302,2049
KR7069110005,069110,코스온,코스온,"COSON Co., Ltd.",2003/10/14,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,23940660,00402989,00402989,20423
KR7071950000,071950,코아스보통주,코아스,KOAS,2005/08/04,KOSPI,주권,,보통주,500,30907210,00210856,00210856,320
KR7166480004,166480,코아스템,코아스템,CORESTEM Inc.,2015/06/26,KOSDAQ,주권,기술성장기업부,보통주,500,15756234,00989664,00989664,21210
KR7045970001,045970,코아시아,코아시아,CoAsia Corporation,2000/08/03,KOSDAQ,주권,중견기업부,보통주,500,26314876,00271501,00271501,261
KR7196450001,196450,코아시아옵틱스,코아시아옵틱스,CoAsia Optics,2014/06/02,KOSDAQ,주권,중견기업부,보통주,1000,41232626,01031502,01031502,273
KR7029960002,029960,코엔텍,코엔텍,"Korea Environment Technology Co., LTD.",2004/06/18,KOSDAQ,주권,우량기업부,보통주,500,50000000,00197476,00197476,38210
KR7003070000,003070,코오롱글로벌보통주,코오롱글로벌,KolonGlobalCorporation,1978/09/15,KOSPI,주권,,보통주,5000,25210438,00152880,00152880,41221
KR7144620002,144620,코오롱머티리얼보통주,코오롱머티리얼,KOLON MATERIALS,2012/04/05,KOSPI,주권,,보통주,1000,68658635,00652159,00652159,2050
KR7002020006,002020,코오롱보통주,코오롱,KOLON CORPORATION,1975/06/23,KOSPI,주권,,보통주,5000,12626426,00152862,00152862,64992
KR7102940004,102940,코오롱생명과학,코오롱생명과학,KOLON LIFE SCIENCE Inc.,2009/04/07,KOSDAQ,주권,관리종목(소속부없음),보통주,500,11412356,00525642,00525642,2110
KR7120110002,120110,코오롱인더스트리보통주,코오롱인더,KOLON INDUSTRIES,2010/02/01,KOSPI,주권,,보통주,5000,26978840,00795135,00795135,205
KR8840120008,950160,코오롱티슈진,코오롱티슈진,"Kolon TissueGene, Inc.",2017/11/06,KOSDAQ,주식예탁증권,투자주의환기종목(소속부없음),보통주,0,61117550,01245062,01245062,21102
KR7138490008,138490,코오롱플라스틱보통주,코오롱플라스틱,"KOLON PLASTICS, INC.",2011/06/15,KOSPI,주권,,보통주,1000,38000000,00241005,00241005,20202
KR7021240007,021240,코웨이보통주,코웨이,COWAY,2001/08/07,KOSPI,주권,,보통주,500,73799619,00170558,00170558,969
KR7033290008,033290,코웰패션,코웰패션,"COWELL FASHION CO.,LTD",1997/10/13,KOSDAQ,주권,우량기업부,보통주,500,88500234,00155948,00155948,474
KR7056360001,056360,코위버,코위버,"COWEAVER Co.,Ltd.",2001/12/04,KOSDAQ,주권,우량기업부,보통주,500,9796800,00360674,00360674,26410
KR7282880004,282880,코윈테크,코윈테크,"COWINTECH Co., Ltd",2019/08/05,KOSDAQ,주권,우량기업부,보통주,500,9475048,01211232,01211232,292
KR7121850002,121850,코이즈,코이즈,"KOYJ.CO.,LTD",2012/09/27,KOSDAQ,주권,벤처기업부,보통주,500,15499274,00807397,00807397,222
KR7015710007,015710,코콤,코콤,"KOCOM CO., LTD",1997/09/30,KOSDAQ,주권,우량기업부,보통주,500,17530500,00187725,00187725,26410
KR7052330008,052330,코텍,코텍,KORTEK CORPORATION,2001/07/10,KOSDAQ,주권,우량기업부,보통주,500,15574552,00305297,00305297,26519
KR7322780008,322780,코퍼스코리아,코퍼스코리아,"COPUS KOREA Co., Ltd.",2019/05/31,KOSDAQ,주권,벤처기업부,보통주,100,35755674,01364297,01364297,591
KR7126600006,126600,코프라,코프라,"KOPLA Co., LTD.",2010/11/12,KOSDAQ,주권,우량기업부,보통주,500,21115634,00599595,00599595,20202
KR7200130003,200130,콜마비앤에이치,콜마비앤에이치,"KolmarBNH Co., Ltd",2014/07/23,KOSDAQ,주권,우량기업부,보통주,500,29543558,01032404,01032404,211
KR7031820004,031820,콤텍시스템보통주,콤텍시스템,ComtecSystems,1997/02/12,KOSPI,주권,,보통주,500,67851466,00186559,00186559,6201
KR7294570007,294570,쿠콘,쿠콘,coocon Corporation,2021/04/28,KOSDAQ,주권,벤처기업부,보통주,500,8077071,01311055,01311055,63991
KR7192400000,192400,쿠쿠홀딩스보통주,쿠쿠홀딩스,"Cuckoo Holdings Co.,Ltd",2014/08/06,KOSPI,주권,,보통주,500,7112437,00132354,00132354,649
KR7284740008,284740,쿠쿠홈시스보통주,쿠쿠홈시스,CUCKOO HOMESYS,2018/01/11,KOSPI,주권,,보통주,100,22437330,01267684,01267684,762
KR7317690006,317690,퀀타매트릭스,퀀타매트릭스,QuantaMatrix Incorporated,2020/12/09,KOSDAQ,주권,기술성장기업부,보통주,500,14872724,01311286,01311286,27199
KR7365270008,365270,큐라클,큐라클,"curacle co., ltd.",2021/07/22,KOSDAQ,주권,기술성장기업부,보통주,500,13355968,01397772,01397772,70113
KR7060280005,060280,큐렉소,큐렉소,"CUREXO, INC.",2002/07/03,KOSDAQ,주권,중견기업부,보통주,500,33437417,00356802,00356802,47812
KR7015590003,015590,큐로보통주,큐로,CURO,1989/05/27,KOSPI,주권,,보통주,500,231211638,00108746,00108746,29176
KR7040350001,040350,큐로컴,큐로컴,"CUROCOM Co.,Ltd",2002/01/10,KOSDAQ,주권,벤처기업부,보통주,500,125973472,00346407,00346407,620
KR7051780005,051780,큐로홀딩스,큐로홀딩스,"CUROHOLDINGS Co., Ltd.",2001/06/26,KOSDAQ,주권,중견기업부,보통주,500,120600795,00296324,00296324,472
KR7115180002,115180,큐리언트,큐리언트,"Qurient Co., Ltd.",2016/02/29,KOSDAQ,주권,관리종목(소속부없음),보통주,500,8883462,01042650,01042650,70113
KR7043090000,043090,큐브앤컴퍼니,큐브앤컴퍼니,"Cube&Company Co., Ltd.",2001/10/11,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,35157048,00351454,00351454,467
KR7182360008,182360,큐브엔터테인먼트,큐브엔터,"CUBE ENTERTAINMENT, INC.",2013/11/21,KOSDAQ,주권,중견기업부,보통주,500,13804687,00985686,00985686,59201
KR7066310004,066310,큐에스아이,큐에스아이,"Q.S.I Co., Ltd.",2006/11/24,KOSDAQ,주권,벤처기업부,보통주,500,8491100,00411446,00411446,2612
KR7136660008,136660,큐엠씨,큐엠씨,QMC,2014/07/01,KONEX,주권,일반기업부,보통주,500,9443800,00816696,00816696,2927
KR7016600009,016600,큐캐피탈파트너스,큐캐피탈,"Q Capital Partners Co., Ltd.",1993/06/21,KOSDAQ,주권,벤처기업부,보통주,500,170790807,00267942,00267942,649
KR7264900002,264900,크라운제과보통주,크라운제과,CROWN,2017/04/11,KOSPI,주권,,보통주,200,12523850,01205329,01205329,10713
KR7005740006,005740,크라운해태홀딩스보통주,크라운해태홀딩스,CROWNHAITAI Holdings,1976/06/30,KOSPI,주권,,보통주,500,14847347,00153126,00153126,64992
KR7259960003,259960,크래프톤보통주,크래프톤,KRAFTON,2021/08/10,KOSPI,주권,,보통주,100,48898070,00760971,00760971,5821
KR7215570003,215570,크로넥스,크로넥스,CRONEX,2015/12/28,KONEX,주권,일반기업부,보통주,500,4765557,01034730,01034730,70113
KR7043590009,043590,크로바하이텍,크로바하이텍,"CLOVER HITECHNOLOGY CO., LTD",2001/12/20,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,29764643,00260611,00260611,261
KR7114120009,114120,크루셜텍,크루셜텍,"Crucialtec Co., Ltd.",2010/07/21,KOSDAQ,주권,관리종목(소속부없음),보통주,1000,20961315,00618401,00618401,262
KR7110790003,110790,크리스에프앤씨,크리스에프앤씨,"CreaS F&C Co., Ltd.",2018/10/01,KOSDAQ,주권,우량기업부,보통주,1000,11715480,00522007,00522007,1419
KR7083790006,083790,크리스탈지노믹스,크리스탈지노믹스,CrystalGenomics,2006/01/06,KOSDAQ,주권,기술성장기업부,보통주,500,69246486,00407814,00407814,70113
KR7045520004,045520,크린앤사이언스,크린앤사이언스,"Clean & Science Co., Ltd",2000/12/05,KOSDAQ,주권,우량기업부,보통주,500,6500000,00185222,00185222,291
KR7036170009,036170,클라우드에어,클라우드에어,"Cloud Air Co.,Ltd.",1999/12/21,KOSDAQ,주권,중견기업부,보통주,1000,56032293,00232821,00232821,2612
KR7214150005,214150,클래시스,클래시스,CLASSYS Inc.,2015/04/03,KOSDAQ,주권,우량기업부,보통주,100,64716864,01061327,01061327,271
KR7352770002,352770,클리노믹스,클리노믹스,Clinomics Inc.,2020/12/04,KOSDAQ,주권,기술성장기업부,보통주,100,13315141,01201970,01201970,213
KR7237880000,237880,클리오,클리오,"CLIO Cosmetics Co., Ltd",2016/11/09,KOSDAQ,주권,우량기업부,보통주,500,17393012,00957735,00957735,20423
KR7139670004,139670,키네마스터,키네마스터,KineMaster Corporation,2011/12/02,KOSDAQ,주권,벤처기업부,보통주,500,13546307,00535375,00535375,58222
KR7020120002,020120,키다리스튜디오보통주,키다리스튜디오,KidariStudio,1996/07/03,KOSPI,주권,,보통주,500,33141832,00140131,00140131,631
KR7039490008,039490,키움증권보통주,키움증권,KIWOOM Securities,2009/08/03,KOSPI,주권,,보통주,5000,26210009,00296290,00296290,66121
KR7054780002,054780,키이스트,키이스트,"KEYEAST Co., Ltd.",2003/11/14,KOSDAQ,주권,중견기업부,보통주,500,17738060,00353762,00353762,59130
KR7219130002,219130,타이거일렉,타이거일렉,"TigerElec Co.,Ltd.",2015/09/25,KOSDAQ,주권,중견기업부,보통주,500,6314290,00617314,00617314,2622
KR7318660008,318660,타임기술,타임기술,TIME Technical Support,2021/06/24,KONEX,주권,일반기업부,보통주,500,2122101,01345724,01345724,582
KR7180060006,180060,탑선,탑선,TOPSUN,2017/10/27,KONEX,주권,일반기업부,보통주,500,8506666,00874937,00874937,289
KR7065130007,065130,탑엔지니어링,탑엔지니어링,Top Engineering Company Limited,2003/01/29,KOSDAQ,주권,우량기업부,보통주,500,15976257,00366845,00366845,29272
KR7014580005,014580,태경비케이보통주,태경비케이,TAEKYUNG BK,1991/03/07,KOSPI,주권,,보통주,500,27583100,00122481,00122481,23312
KR7015890007,015890,태경산업보통주,태경산업,TaekyungIndustrial,1996/01/30,KOSPI,주권,,보통주,500,29228750,00153339,00153339,20129
KR7006890008,006890,태경케미컬보통주,태경케미컬,"TAEKYUNGCHEMICALCO.,LTD",2003/01/28,KOSPI,주권,,보통주,500,11600000,00109161,00109161,20121
KR7023160005,023160,태광,태광,T. K. CORPORATION,1994/09/07,KOSDAQ,주권,우량기업부,보통주,500,26500000,00153375,00153375,2413
KR7003240009,003240,태광산업보통주,태광산업,TaekwangIndustrial,1975/12/27,KOSPI,주권,,보통주,5000,1113400,00153393,00153393,20501
KR7011280005,011280,태림포장보통주,태림포장,Tailim Packaging,1988/12/20,KOSPI,주권,,보통주,500,70805940,00153524,00153524,1721
KR7053620001,053620,태양,태양,TAEYANG Corporation,2001/08/07,KOSDAQ,주권,우량기업부,보통주,500,8600000,00186717,00186717,25991
KR7004100004,004100,태양금속공업보통주,태양금속,TaeyangMetalIndustrial,1976/05/25,KOSPI,주권,,보통주,500,36700000,00153755,,303
KR7116100009,116100,태양기계 주식회사,태양기계,"Sun Machinery Co.,LTD",2013/07/01,KONEX,주권,일반기업부,보통주,500,6239986,00442631,00442631,303
KR7009410002,009410,태영건설보통주,태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,1989/11/13,KOSPI,주권,,보통주,500,38899098,00153861,00153861,41221
KR7044490001,044490,태웅,태웅,"TAEWOONG CO., LTD.",2001/11/08,KOSDAQ,주권,관리종목(소속부없음),보통주,500,20007381,00186799,00186799,25912
KR7124560004,124560,태웅로직스,태웅로직스,"Taewoong Logistics Co., Ltd.",2019/12/10,KOSDAQ,주권,우량기업부,보통주,100,19536792,00562245,00562245,5299
KR7001420009,001420,태원물산보통주,태원물산,TaewonMulsan,1975/06/24,KOSPI,주권,,보통주,500,7600000,00154055,00154055,303
KR7007980006,007980,태평양물산보통주,태평양물산,PAN-PACIFIC,1994/12/27,KOSPI,주권,,보통주,500,48149587,00154329,00154329,141
KR7191420009,191420,테고사이언스,테고사이언스,"Tego Science, Inc.",2014/11/06,KOSDAQ,주권,벤처기업부,보통주,500,8108834,00926522,00926522,21102
KR7073640005,073640,테라사이언스,테라사이언스,"TERA SCIENCE Co.,LTD",2004/01/06,KOSDAQ,주권,중견기업부,보통주,100,71937542,00373021,00373021,25929
KR7182690008,182690,테라셈,테라셈,"TerraSem Co., Ltd.",2014/10/30,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,21163148,00411905,00411905,2612
KR7066700006,066700,테라젠이텍스,테라젠이텍스,"THERAGEN ETEX CO.,LTD.",2004/05/27,KOSDAQ,주권,우량기업부,보통주,500,32474435,00249894,00249894,21210
KR7095610002,095610,테스,테스,"TES CO., LTD.",2008/05/20,KOSDAQ,주권,우량기업부,보통주,500,19768226,00524421,00524421,29271
KR7131970006,131970,테스나,테스나,TESNA Inc.,2013/10/22,KOSDAQ,주권,우량기업부,보통주,500,14759577,00563545,00563545,739
KR7055490007,055490,테이팩스보통주,테이팩스,TAPEX,2017/10/31,KOSPI,주권,,보통주,500,4717650,00256955,00256955,2229
KR7308700004,308700,테크엔,테크엔,TECHEN,2018/12/21,KONEX,주권,일반기업부,보통주,100,4000000,01016886,01016886,28422
KR7089030001,089030,테크윙,테크윙,"Techwing, Inc.",2011/11/10,KOSDAQ,주권,우량기업부,보통주,500,19388368,00535676,00535676,29271
KR7258050004,258050,테크트랜스,테크트랜스,Tech Trans,2018/07/13,KONEX,주권,일반기업부,보통주,100,7195543,01246742,01246742,25923
KR7054450002,054450,텔레칩스,텔레칩스,Telechips Inc.,2004/12/10,KOSDAQ,주권,벤처기업부,보통주,500,13505911,00423177,00423177,2611
KR7091440008,091440,텔레필드,텔레필드,"Telefield, Inc.",2008/02/01,KOSDAQ,주권,벤처기업부,보통주,500,9175875,00560122,00560122,26410
KR7078000007,078000,텔코웨어 보통주,텔코웨어,TELCOWARE,2004/07/20,KOSPI,주권,,보통주,500,9702706,00361488,00361488,631
KR7200230001,200230,텔콘알에프제약,텔콘RF제약,TELCON RF PHARMACEUTICAL. Inc.,2014/11/24,KOSDAQ,주권,중견기업부,보통주,100,87509012,00608802,00608802,26429
KR7214420002,214420,토니모리보통주,토니모리,"TONYMOLY Co., Ltd.",2015/07/10,KOSPI,주권,,보통주,200,18383721,00816544,00816544,20423
KR7215480005,215480,토박스코리아,토박스코리아,"TOEBOX KOREA, Ltd.",2015/05/13,KOSDAQ,주권,중견기업부,보통주,100,48074789,01064069,01064069,474
KR7051360006,051360,토비스,토비스,"TOVIS Co., LTD",2004/11/19,KOSDAQ,주권,우량기업부,보통주,500,16717058,00390365,00390365,265
KR7045340007,045340,토탈소프트뱅크,토탈소프트,TOTAL SOFT BANK LTD.,2002/07/19,KOSDAQ,주권,벤처기업부,보통주,500,8558040,00355089,00355089,58221
KR7108230004,108230,톱텍,톱텍,"TOPTEC COMPANY,LIMITED",2009/09/15,KOSDAQ,주권,우량기업부,보통주,500,38023245,00531917,00531917,292
KR7079970000,079970,투비소프트,투비소프트,"TOBESOFT Co.,Ltd.",2010/06/01,KOSDAQ,주권,벤처기업부,보통주,500,37515132,00596260,00596260,58221
KR7199800004,199800,툴젠,툴젠,ToolGen Incorporated,2014/06/25,KONEX,주권,일반기업부,보통주,500,6816713,00547510,00547510,701
